Fecha;PM10;PM2.5;Vel-viento;Precipitación;Dirección;O3;CO;NO;NO2;NOX;SO2;Temperatura;Radiación;HR
26/06/2023 4:00;0;4;1;0;105;3,6;0,1;0,5;4,8;5,3;0;11,4;0;85
26/06/2023 5:00;13;3;0,6;0;108;3,7;0,2;2;6,7;8,6;0;11,5;0;83
26/06/2023 6:00;9;6;0,3;0;95;4,4;0,3;3,6;10,9;14,5;0;11,7;0;82
26/06/2023 7:00;15;7;0,1;0;28;3;0,5;8,2;16,5;24,6;0;11,9;14;82
26/06/2023 8:00;11;11;0,1;0,2;37;2,1;0,6;10,9;17,6;28,5;0;12,3;47;82
26/06/2023 9:00;7;7;1;0,2;103;5,2;0,4;5,9;10,9;16,8;0;13,3;135;75
26/06/2023 10:00;7;1;1,8;0;125;7,3;0,2;2,8;5,5;8,3;0;15,1;337;65
26/06/2023 11:00;5;2;2,2;0;132;7,6;0,2;2,7;4;6,7;0;17,1;559;56
26/06/2023 12:00;6;6;2,2;0;125;8,3;0,2;2,1;3,8;5,9;0;17,8;568;53
26/06/2023 13:00;7;6;2;0;125;8,4;0,2;1,9;3,5;5,4;0;18,2;551;50
26/06/2023 14:00;9;6;2,4;0;124;8,9;0,2;1,8;3,4;5,2;0;18,3;492;48
26/06/2023 15:00;13;3;2,6;0;124;10;0,2;2,1;3,7;5,8;0;17,6;377;49
26/06/2023 16:00;9;1;2,7;0;124;10,1;0,2;2,7;4,5;7,2;0;17,3;285;49
26/06/2023 17:00;8;2;2,8;0;124;9,6;0,2;3,2;5,3;8,6;0;17;154;49
26/06/2023 18:00;8;2;2,2;0;128;9;0,3;3,7;6,2;9,9;0;15,8;65;55
26/06/2023 19:00;11;4;1,6;0;115;7,2;0,4;3,5;7,2;10,7;0;14,4;8;63
26/06/2023 20:00;13;6;1,3;0;95;6,6;0,3;2,7;7,3;10;0;13,7;0;66
26/06/2023 21:00;10;4;1,3;0;111;7,1;0,3;2,7;6,7;9,5;0;13,3;0;66
26/06/2023 22:00;7;0;1,6;0;128;7,3;0,3;3,9;6,8;10,7;0;13,2;0;66
26/06/2023 23:00;14;1;1,4;0;122;5,9;0,3;4,8;8,3;13,1;0;13,2;0;69
27/06/2023 0:00;8;3;1,4;0;115;5,3;0,2;3,7;7,8;11,5;0;13,1;0;70
27/06/2023 1:00;4;4;1,5;0;111;6,9;0,2;1,6;4,8;6,4;0;12,8;0;72
27/06/2023 2:00;5;3;1,2;0;106;6,7;0,1;0,6;3,2;3,8;0;12,3;0;75
27/06/2023 3:00;8;3;0,9;0;87;5,5;0,1;0,5;2,5;3;0;11,9;0;76
27/06/2023 4:00;8;3;0,9;0;86;4,2;0,1;0,5;2,4;2,9;0;11,5;0;77
27/06/2023 5:00;9;2;0,7;0;98;2,6;0,1;1,6;5;6,6;0;11,3;0;79
27/06/2023 6:00;15;4;0,4;0;87;1,4;0,3;6,4;9,5;15,9;0;11,4;0;80
27/06/2023 7:00;50;29;0,1;0;29;0,7;0,6;34,2;15,7;49,9;0;11,8;25;79
27/06/2023 8:00;54;26;0,3;0;331;0,7;1,1;61,3;23,6;84,8;0;13,5;82;74
27/06/2023 9:00;24;14;0,2;0;78;3,4;1;44,7;21,8;66,5;0;14,9;167;67
27/06/2023 10:00;17;9;1,5;0;139;6,6;0,5;15,4;11,3;26,6;0;15,7;270;63
27/06/2023 11:00;12;6;2,3;0;144;7,9;0,3;4,3;5,7;10;0;16,9;388;58
27/06/2023 12:00;16;5;2,3;0;141;8,9;0,2;2,8;4,5;7,3;0;18,2;572;53
27/06/2023 13:00;26;8;2,3;0;134;9,1;0,3;2,6;4,3;6,9;0;19,3;615;49
27/06/2023 14:00;6;5;2,7;0;119;8,1;0,3;2,6;4,7;7,3;0;18,4;394;54
27/06/2023 15:00;8;8;3;0;117;7,5;0,2;2,6;4,7;7,3;0;17,6;344;58
27/06/2023 16:00;7;7;2,6;0;122;7,6;0,2;3,3;5,1;8,4;0;17,8;334;57
27/06/2023 17:00;6;4;2,1;0;118;7,5;0,3;3,7;5,9;9,5;0;16,9;143;60
27/06/2023 18:00;7;0;1,7;0;126;7,2;0,3;3,7;6,2;9,9;0;15,7;39;63
27/06/2023 19:00;17;3;1,4;0;144;5,7;0,5;5,9;8,5;14,4;0;14,8;8;65
27/06/2023 20:00;17;13;1,3;0;154;4,3;0,6;9,6;11,8;21,4;0;14,2;0;67
27/06/2023 21:00;10;10;1,5;0;154;5,2;0,6;8,6;11,1;19,6;0;13,7;0;68
27/06/2023 22:00;9;4;1,5;0;147;5,7;0,5;7,4;10;17,4;0;13,2;0;70
27/06/2023 23:00;8;1;1,2;0;125;3,7;0,5;9,1;10,7;19,8;0;12,2;0;74
28/06/2023 0:00;9;2;1,3;0;112;3;0,4;6,7;8,9;15,7;0;11,9;0;76
28/06/2023 1:00;9;9;1;0;115;4,7;0,2;2,6;6,1;8,7;0;12,3;0;74
28/06/2023 2:00;5;5;0,8;0;120;6,1;0,2;0,7;3,8;4,5;0;12,2;0;74
28/06/2023 3:00;12;12;0,8;0;104;4,7;0,2;0,7;5,2;5,8;0;11,7;0;75
28/06/2023 4:00;15;13;0,9;0;98;1,9;0,2;1,9;9,4;11,3;0;11;0;79
28/06/2023 5:00;14;7;1,1;0;106;1,3;0,2;3,3;9,7;13;0;10,4;0;80
28/06/2023 6:00;14;9;1,2;0;107;1,6;0,2;6,2;8,4;14,5;0;10,3;1;79
28/06/2023 7:00;13;10;0,9;0;106;1,1;0,5;14,3;10;24,3;0;10,6;25;78
28/06/2023 8:00;31;8;0,6;0;77;1,3;0,8;25,7;15,3;41,1;0;12;74;74
28/06/2023 9:00;27;17;0,8;0;64;3,6;0,8;25,3;17,8;43,1;0;13,7;125;69
28/06/2023 10:00;7;5;0;0;0;0;0;0;0;0;0;0;0;0
28/06/2023 11:00;7;5;0;0;0;0;0;0;0;0;0;0;0;0
28/06/2023 12:00;13;1;0;0;0;0;0;0;0;0;0;0;0;0
28/06/2023 13:00;7;2;1,9;0;114;0;0,2;2,7;3,2;5,9;0;18,5;329;52
28/06/2023 14:00;7;1;0;0;0;0;0;0;0;0;0;0;0;0
28/06/2023 15:00;9;0;0;0;0;0;0;0;0;0;0;0;0;0
28/06/2023 16:00;13;0;0;0;0;0;0;0;0;0;0;0;0;0
28/06/2023 17:00;10;0;0;0;0;0;0;0;0;0;0;0;0;0
28/06/2023 18:00;14;5;0;0;0;0;0;0;0;0;0;0;0;0
28/06/2023 19:00;13;2;0;0;0;0;0;0;0;0;0;0;0;0
28/06/2023 20:00;12;0;0;0;0;0;0;0;0;0;0;0;0;0
28/06/2023 21:00;10;0;0;0;0;0;0;0;0;0;0;0;0;0
28/06/2023 22:00;10;2;0;0;0;0;0;0;0;0;0;0;0;0
28/06/2023 23:00;6;1;0;0;0;0;0;0;0;0;0;0;0;0
29/06/2023 0:00;7;0;0;0;0;0;0;0;0;0;0;0;0;0
29/06/2023 1:00;8;1;0;0;0;0;0;0;0;0;0;0;0;0
29/06/2023 2:00;7;3;0;0;0;0;0;0;0;0;0;0;0;0
29/06/2023 3:00;6;0;0;0;0;0;0;0;0;0;0;0;0;0
29/06/2023 4:00;4;0;0;0;0;0;0;0;0;0;0;0;0;0
29/06/2023 5:00;7;7;0;0;0;0;0;0;0;0;0;0;0;0
29/06/2023 6:00;0;6;0;0;0;0;0;0;0;0;0;0;0;0
29/06/2023 7:00;0;14;0;0;0;0;0;0;0;0;0;0;0;0
29/06/2023 8:00;0;7;0;0;0;0;0;0;0;0;0;0;0;0
29/06/2023 9:00;4;2;0;0;0;0;0;0;0;0;0;0;0;0
29/06/2023 10:00;10;3;1;0;52;8;0,2;1,6;2,3;3,9;0;14,9;153;63
29/06/2023 11:00;7;5;1,1;0;108;6,2;0,2;2,2;2,5;4,6;0;15;210;64
29/06/2023 12:00;6;6;0,5;0;115;6,8;0,2;2,1;3,2;5,2;0;15,4;251;65
29/06/2023 13:00;6;3;1,4;0;127;6,6;0,2;2,1;2,9;5;0;16,9;431;58
29/06/2023 14:00;5;0;1,7;0;95;6,9;0,2;1,5;3;4,5;0;17,5;395;55
29/06/2023 15:00;5;0;1,2;0;150;7,8;0,2;2,4;3;5,4;0;18,4;501;51
29/06/2023 16:00;9;0;2,3;0;117;0;0,2;2,4;3,6;6;0;17,3;170;53
29/06/2023 17:00;12;1;2,9;0;109;0;0,2;2,7;4,3;7;0;16,5;39;54
29/06/2023 18:00;6;2;2;0;122;6,1;0,3;3,5;5;8,5;0;15,3;31;61
29/06/2023 19:00;11;4;0,5;0;192;5,6;0,4;4,5;6,9;11,4;0;14;0;69
29/06/2023 20:00;6;4;0,3;0;296;5,5;0,3;3,1;6,5;9,6;0;13,4;0;73
29/06/2023 21:00;8;2;0,9;0;330;3,7;0,3;2,1;7,2;9,3;0;13,6;0;72
29/06/2023 22:00;7;7;0,3;0;283;5,2;0,3;2,7;6,8;9,4;0;13,5;0;70
29/06/2023 23:00;10;5;0,7;0;73;8,4;0,2;0,9;3,1;4;0;13,4;0;69
30/06/2023 0:00;6;1;0,6;0;80;7,2;0,1;0,4;2,1;2,6;0;13,2;0;69
30/06/2023 1:00;2;2;0,1;0;168;8,8;0,1;0,3;1,9;2,1;0;13,2;0;70
30/06/2023 2:00;6;2;0,4;0;43;7;0,1;0,3;2,2;2,5;0;13;0;72
30/06/2023 3:00;6;0;0,2;0;296;7,4;0,1;0,3;2;2,3;0;12,6;0;75
30/06/2023 4:00;6;3;0,5;0;38;6,2;0,1;0,3;2,6;2,8;0;12,3;0;77
30/06/2023 5:00;6;6;0,6;0;149;6,8;0,2;0,9;3,5;4,4;0;12,6;0;74
30/06/2023 6:00;6;5;0,3;0;99;6,8;0,2;1,8;5;6,8;0;12,3;0;76
30/06/2023 7:00;10;6;0,2;0;212;5,6;0,3;4,4;8,4;12,9;0;12,4;20;75
30/06/2023 8:00;5;0;0,3;0;192;6,8;0,3;3,4;6;9,4;0;13,3;52;69
30/06/2023 9:00;4;4;0,4;0;167;7,9;0,2;2,2;4,2;6,4;0;13,5;87;70
30/06/2023 10:00;6;3;1;0;26;7,3;0,2;1,7;4;5,6;0;13,9;93;69
30/06/2023 11:00;0;12;1;0;9;7,4;0,2;1,8;3,4;5,2;0;14,7;166;66
30/06/2023 12:00;8;8;0,7;0;50;8,1;0,2;1,5;3;4,4;0;15,1;145;63
30/06/2023 13:00;8;3;0,2;0;221;8,4;0,2;1,7;3;4,7;0;15,3;146;63
30/06/2023 14:00;6;6;1;0;82;7,8;0,2;1,9;3,2;5,2;0;15,6;203;62
30/06/2023 15:00;7;3;1,1;0;92;7,8;0,2;1,8;3,7;5,5;0;15,6;119;63
30/06/2023 16:00;7;1;0,9;0;99;6,3;0,3;2,4;4,8;7,2;0;15,7;123;63
30/06/2023 17:00;6;1;1,4;0;113;6,8;0,3;4,4;6,2;10,5;0;15,1;71;66
30/06/2023 18:00;6;5;1,4;0,1;135;4,6;0,5;8,5;9,5;18,1;0;13,1;20;79
30/06/2023 19:00;10;5;1,5;0,1;149;2,9;0,6;10,2;10,9;21,1;0;12,7;0;79
30/06/2023 20:00;6;3;1,3;0,1;153;4,7;0,5;9,3;9,3;18,5;0;12,3;0;81
30/06/2023 21:00;8;3;0,8;0,1;147;3,9;0,5;7,7;10,6;18,2;0;12,2;0;80
30/06/2023 22:00;4;3;1,3;0;138;3,3;0,4;5,9;7,6;13,5;0;12,7;0;74
30/06/2023 23:00;7;4;1,1;0;140;3,7;0,5;9,2;9,7;18,9;0;12,4;0;75
1/07/2023 0:00;12;5;0,7;0;126;2,8;0,5;11,2;11,4;22,7;0;12;0;77
1/07/2023 1:00;8;3;1;0;114;0;0,2;1,4;4;5,5;0;12,2;0;75
1/07/2023 2:00;6;0;0,8;0;140;0;0,2;0,5;2,3;2,8;0;12,3;0;73
1/07/2023 3:00;3;0;0,7;0;148;0;0,2;0,4;1,7;2,2;0;12,2;0;74
1/07/2023 4:00;5;0;0,2;0;90;0;0,2;0,8;4;4,8;0;11,9;0;77
1/07/2023 5:00;11;2;0,3;0;207;0;0,2;2,5;8,2;10,7;0;11,9;0;76
1/07/2023 6:00;6;4;0,5;0;199;0;0,2;1,6;5,7;7,4;0;12,4;0;71
1/07/2023 7:00;6;2;0,5;0;72;0;0,3;3,4;7,4;10,8;0;12,5;19;71
1/07/2023 8:00;8;0;1;0;94;0;0,3;3,1;6,2;9,3;0;13,2;65;68
1/07/2023 9:00;5;5;1;0;139;0;0,3;4,5;5;9,5;0;14,1;169;65
1/07/2023 10:00;2;2;1,5;0;123;0;0,3;3,2;4,2;7,4;0;15,3;306;62
1/07/2023 11:00;9;0;0,6;0;160;0;0,3;4;5,1;9,2;0;15,3;205;64
1/07/2023 12:00;8;4;1;0;166;0;0,3;3,9;4,5;8,4;0;15,8;332;63
1/07/2023 13:00;4;2;1,4;0;150;0;0,3;4;4,2;8,1;0;17,2;411;57
1/07/2023 14:00;3;2;1,9;0;141;0;0,3;3,8;4,2;8;0;16,4;268;60
1/07/2023 15:00;10;10;2,8;0;126;0;0,3;4,5;4,9;9,5;0;16,3;334;59
1/07/2023 16:00;7;4;3,2;0;117;0;0,3;5;5,4;10,4;0;17,2;245;55
1/07/2023 17:00;6;0;1,7;0;124;0;0,3;4,3;5,5;9,9;0;16,6;58;57
1/07/2023 18:00;9;9;2;0;109;0;0,4;5,8;7,1;12,9;0;15,1;25;64
1/07/2023 19:00;7;6;1,6;0;114;0;0,7;10;10,4;20,4;0;14,1;0;68
1/07/2023 20:00;13;3;1,4;0;113;0;0,7;13,3;11,9;25,2;0;13,5;0;71
1/07/2023 21:00;14;9;0,6;0;141;0;0,8;15,7;14,4;30;0;12,5;0;74
1/07/2023 22:00;11;5;1,2;0;130;0;0,5;9,1;10,9;20;0;12,7;0;72
1/07/2023 23:00;7;0;0,7;0;121;0;0,4;6,4;9,9;16,3;0;12,3;0;74
2/07/2023 0:00;6;0;0,3;0;145;0;0,4;4,6;9,3;13,9;0;12,1;0;74
2/07/2023 1:00;8;7;0,8;0;125;0;0,3;4,7;8,9;13,7;0;11,2;0;79
2/07/2023 2:00;8;6;0,9;1,8;106;0;0,2;1,9;4,6;6,6;0;11,2;0;79
2/07/2023 3:00;6;5;0,7;3,4;106;0;0,3;3,2;6,4;9,6;0;10,4;0;90
2/07/2023 4:00;11;4;1,2;1,2;111;0;0,2;2,1;4,7;6,8;0;10,1;0;91
2/07/2023 5:00;7;2;1,2;0,3;106;0;0,2;2,1;5;7,1;0;10,1;0;91
2/07/2023 6:00;17;2;1,1;0,4;105;0;0,2;4;5,9;10;0;10,1;0;91
2/07/2023 7:00;13;2;0,9;0;99;0;0,3;6;7,8;13,9;0;10,3;35;91
2/07/2023 8:00;8;8;0,3;0;44;0;0,4;10,9;12,6;23,5;0;11,9;92;86
2/07/2023 9:00;9;7;0,4;0;43;0;0,5;10,6;12,2;22,8;0;14,7;227;72
2/07/2023 10:00;14;7;0,5;0;104;0;0,5;9,9;11,3;21,2;0;16,7;393;64
2/07/2023 11:00;8;5;2;0;119;0;0,3;2,9;4,1;6,9;0;18,2;739;57
2/07/2023 12:00;5;2;2,6;0;117;0;0,2;1,9;3,1;5;0;19;787;54
2/07/2023 13:00;4;1;2,8;0;123;0;0,3;3;3,2;6,2;0;18,6;512;53
2/07/2023 14:00;4;2;2,4;0;156;0;0,3;4,5;3,3;7,8;0;18,2;278;54
2/07/2023 15:00;6;1;1,9;0;130;0;0,3;3,6;3,9;7,6;0;17,1;187;59
2/07/2023 16:00;8;3;1,7;0;115;0;0,3;2,7;3,8;6,5;0;17,2;146;58
2/07/2023 17:00;6;3;1,8;0;114;0;0,4;4,2;5,3;9,6;0;16,8;114;59
2/07/2023 18:00;4;2;1,3;0;135;0;0,4;5,2;5,7;10,9;0;16;34;62
2/07/2023 19:00;6;6;1,5;0;113;0;0,4;4,1;6;10,1;0;14,6;0;67
2/07/2023 20:00;8;5;2,1;0;95;0;0,3;2,2;4,9;7,2;0;13,7;0;71
2/07/2023 21:00;17;6;2;0;115;0;0,4;5,5;6,4;11,9;0;13,4;0;75
2/07/2023 22:00;6;5;1,7;0;102;0;0,4;3,5;5,8;9,3;0;13,1;0;76
2/07/2023 23:00;6;4;1,7;0;107;0;0,3;4,1;5;9,1;0;12,6;0;78
3/07/2023 0:00;7;5;2,1;0;103;0;0,2;2,5;3,7;6,2;0;12;0;78
3/07/2023 1:00;10;5;1,6;0;104;0;0,2;1,8;3,4;5,2;0;11,7;0;77
3/07/2023 2:00;12;6;1,9;0;106;0;0,2;1,5;3,4;4,9;0;11,3;0;79
3/07/2023 3:00;9;6;2;0;108;0;0,2;1,5;4,2;5,6;0;10,9;0;80
3/07/2023 4:00;6;5;2;0;105;0;0,2;1,3;3,6;4,9;0;11,1;0;79
3/07/2023 5:00;6;5;1,7;0;98;0;0,2;1,4;5,9;7,3;0;11,5;0;77
3/07/2023 6:00;12;8;2,1;0;99;0;0,3;1,6;5,8;7,4;0;10,7;1;79
3/07/2023 7:00;8;5;2,3;0;107;0;0,3;4;3,4;7,4;0;10,5;37;78
3/07/2023 8:00;19;15;0,4;0;108;0;0,4;14,3;7,8;22,1;0;14,9;216;68
3/07/2023 9:00;23;21;0,2;0;53;0;0,5;12,8;11,2;24;0;17,3;348;59
3/07/2023 10:00;14;8;0,7;0;25;0;0,4;6;11;17;0;17,7;221;56
3/07/2023 11:00;14;7;0,8;0;103;0;0,4;3,8;8,3;12;0;18;240;54
3/07/2023 12:00;10;6;2,3;0;126;0;0,3;3,2;4;7,3;0;19,2;344;50
3/07/2023 13:00;7;5;1,5;0;116;0;0,3;2,3;4,3;6,6;0;19,3;302;51
3/07/2023 14:00;24;18;1;3,7;207;0;0,6;6,3;10;16,3;0;15,5;87;74
3/07/2023 15:00;2;2;3;0;103;0;0,3;2,8;4,8;7,6;0;15,5;210;69
3/07/2023 16:00;0;11;2,3;0;128;0;0,4;4,6;4,3;8,9;0;16,7;222;65
3/07/2023 17:00;25;25;1,1;0,9;20;0;0,6;4,3;14,7;19;0;15;35;79
3/07/2023 18:00;23;17;0,6;0,4;356;0;0,7;5,7;21,2;26,9;0;13,5;18;90
3/07/2023 19:00;15;5;1,7;0;103;0;0,6;9,1;11,9;21;0;12,5;0;87
3/07/2023 20:00;11;3;1,3;0;113;0;0,6;11,1;11,2;22,3;0;12,6;0;79
3/07/2023 21:00;14;0;1,9;0;102;0;0,4;8,7;8,8;17,5;0;11,9;0;81
3/07/2023 22:00;13;1;2;0;104;0;0,4;6,7;6,6;13,3;0;11,8;0;82
3/07/2023 23:00;8;6;1,5;0;110;0;0,3;7,2;4,9;12,2;0;12,2;0;81
4/07/2023 0:00;7;4;0,8;0;105;0;0,3;4,5;4,8;9,3;0;12,1;0;82
4/07/2023 1:00;6;2;1,3;0;109;0;0,2;2,3;4,1;6,4;0;12,1;0;83
4/07/2023 2:00;6;2;1,4;0;107;0;0,1;1,4;3,5;4,9;0;11,8;0;84
4/07/2023 3:00;10;2;1,5;0;113;0;0,1;1,5;3,4;4,9;0;11,5;0;84
4/07/2023 4:00;6;0;1,9;0;106;0;0,1;1,2;3,6;4,7;0;10,9;0;83
4/07/2023 5:00;7;0;1,7;0;101;0;0,1;2,4;3,6;6;0;11,2;0;80
4/07/2023 6:00;17;0;1,6;0;109;0;0,3;13,1;6;19,2;0;11,3;0;81
4/07/2023 7:00;12;9;1,4;0,1;106;0;0,6;21,2;7,1;28,3;0;11,3;14;82
4/07/2023 8:00;11;6;1,1;0,3;103;0;0,6;24;8,1;32,1;0;11,6;43;85
4/07/2023 9:00;28;19;0,2;0,1;146;0;1,1;46,8;17,2;64;0;13;107;84
4/07/2023 10:00;35;22;0,4;0;321;0;1,3;54;26,3;80,3;0;14,3;104;79
4/07/2023 11:00;43;43;0,5;0;260;0;1,3;55;32,6;87,7;0;15,8;212;74
4/07/2023 12:00;27;24;1;0;282;0;0,9;25,5;27,8;53,3;0;19,6;639;58
4/07/2023 13:00;24;18;0,2;0;279;0;0,6;11;23,2;34,2;0;20,3;400;50
4/07/2023 14:00;6;3;1,8;0;150;0;0,3;3,5;7,3;10,9;0;19,8;280;47
4/07/2023 15:00;18;8;0,7;0;119;0;0,4;5,4;14;19,4;0;19;205;54
4/07/2023 16:00;20;12;0,2;0;117;0;0,4;4,2;16,4;20,6;0;18,3;68;57
4/07/2023 17:00;50;27;0,5;0;325;0;0,6;5;24,9;29,9;0;19,2;84;55
4/07/2023 18:00;14;0;1,8;0;138;0;0,5;6,2;10,6;16,9;0;17,4;28;59
4/07/2023 19:00;15;1;1,8;0;86;0;0,5;5,3;11,3;16,6;0;15,7;1;66
4/07/2023 20:00;48;21;0,4;0;24;0;1,1;13,1;32;45,1;0;14,1;0;81
4/07/2023 21:00;21;4;0,5;0;73;0;0,8;13,5;19,7;33,3;0;13,3;0;78
4/07/2023 22:00;19;3;1,2;0;100;0;0,5;7,9;13,5;21,4;0;12,8;0;75
4/07/2023 23:00;11;1;2;0;112;0;0,3;6,1;8,8;14,9;0;12,1;0;75
5/07/2023 0:00;10;10;2;0;113;0;0,2;3,5;6,6;10,1;0;11,8;0;78
5/07/2023 1:00;0;13;1,8;0;111;0;0,2;1,4;5,6;7;0;11,8;0;79
5/07/2023 2:00;9;7;1,1;0;110;0;0,2;1,8;6,9;8,7;0;11,6;0;79
5/07/2023 3:00;15;5;0,9;0;106;0;0,2;1,6;6,9;8,5;0;12;0;78
5/07/2023 4:00;8;3;1,2;0;109;0;0,1;1;4,7;5,7;0;10,9;0;81
5/07/2023 5:00;7;2;1,8;0;112;0;0,2;4,1;6,6;10,7;0;10;0;82
5/07/2023 6:00;18;7;1,8;0;112;0;0,4;14,6;9,9;24,5;0;9,8;0;82
5/07/2023 7:00;38;11;1;0;99;0;0,8;25,4;13,2;38,6;0;10,8;25;80
5/07/2023 8:00;18;8;0,6;0;103;0;0,8;23,9;13,8;37,7;0;12,6;87;75
5/07/2023 9:00;18;9;0,2;0;20;0;0,6;14,3;15,7;30;0;15;159;66
5/07/2023 10:00;14;6;0,9;0;21;0;0,4;7;12,7;19,7;0;16,1;225;62
5/07/2023 11:00;8;7;1;0;114;0;0,3;3,1;6,3;9,4;0;17,5;436;59
5/07/2023 12:00;6;3;2,2;0;113;0;0,2;3;4,7;7,7;0;16,9;282;57
5/07/2023 13:00;4;0;2,1;0;119;0;0,2;3,6;4,9;8,5;0;18,1;372;54
5/07/2023 14:00;0;10;2;0;112;0;0,2;2,9;4,9;7,8;0;18;306;55
5/07/2023 15:00;9;9;2,5;0;109;0;0,2;2,8;4,5;7,3;0;18,4;339;54
5/07/2023 16:00;6;0;2,6;0;110;0;0,3;4,3;5,8;10,1;0;17,6;173;59
5/07/2023 17:00;8;0;2,2;0;116;0;0,3;4,6;5,6;10,2;0;17,8;106;56
5/07/2023 18:00;9;2;2,4;0;109;0;0,4;6,8;7,2;14;0;16,2;47;63
5/07/2023 19:00;8;3;1,7;0;112;0;0,6;10,4;9,7;20,1;0;14,9;0;70
5/07/2023 20:00;9;2;0,8;0;89;0;0,5;5,8;8,4;14,2;0;14,4;0;71
5/07/2023 21:00;9;0;0,7;0;84;0;0,3;3,4;7,4;10,8;0;14,1;0;72
5/07/2023 22:00;12;3;0,7;0;90;0;0,4;5,5;7,7;13,2;0;13,8;0;75
5/07/2023 23:00;7;6;1,3;0,3;108;0;0,4;7,9;8,7;16,7;0;12,4;0;86
6/07/2023 0:00;4;4;1,2;0;96;0;0,2;3,2;7,5;10,8;0;12,3;0;84
6/07/2023 1:00;5;4;1,2;0;109;0;0,2;3,5;9,2;12,7;0;11,9;0;83
6/07/2023 2:00;6;3;1,1;0;102;0;0,2;1,5;6,2;7,7;0;11,7;0;84
6/07/2023 3:00;8;5;1,2;0;108;0;0,2;1,4;5,7;7,1;0;12;0;83
6/07/2023 4:00;5;4;1,3;0;110;0;0,2;1,8;4,7;6,5;0;11,7;0;85
6/07/2023 5:00;5;4;1,1;0;104;0;0,2;6,4;7;13,4;0;11,7;0;86
6/07/2023 6:00;12;11;1;0;106;0;0,3;10;7,2;17,2;0;11,6;0;85
6/07/2023 7:00;10;7;0,3;0;89;0;0,6;21,4;11,3;32,7;0;12,4;46;84
6/07/2023 8:00;34;21;0,3;0;293;0;1,4;56,1;22,7;78,9;0;14,3;104;76
6/07/2023 9:00;22;16;0,5;0;44;0;0,8;26,6;17,3;43,9;0;15,5;179;67
6/07/2023 10:00;6;4;1,6;0;104;0;0,3;4,3;5,7;10;0;17,4;375;57
6/07/2023 11:00;8;3;2,4;0;107;0;0,2;2,6;4,2;6,8;0;18,7;711;53
6/07/2023 12:00;6;5;2,5;0;111;0;0,2;3,1;4;7,1;0;19,5;630;51
6/07/2023 13:00;7;4;1,7;0;128;0;0,2;3,3;3,4;6,6;0;18,2;362;59
6/07/2023 14:00;6;0;1,7;0;132;0;0,2;6;5,3;11,3;0;16,9;296;64
6/07/2023 15:00;20;14;2,9;0;107;0;0,3;3,8;5,7;9,5;0;16,5;167;64
6/07/2023 16:00;0;9;1,5;0;156;0;0,2;4,4;4,2;8,7;0;16,7;132;62
6/07/2023 17:00;8;7;2,1;0;116;0;0,3;4,3;5,5;9,8;0;16,2;97;64
6/07/2023 18:00;8;3;1,4;0;105;0;0,5;7,8;7,8;15,6;0;15,4;26;67
6/07/2023 19:00;15;3;1,3;0;119;0;0,7;15;9,1;24,1;0;14,6;0;71
6/07/2023 20:00;16;7;1,2;0;99;0;1;23,4;9,9;33,3;0;13,5;0;76
6/07/2023 21:00;11;3;1,3;0;104;0;0,7;17,6;8,8;26,4;0;12,8;0;78
6/07/2023 22:00;10;5;1,6;0;105;0;0,5;12;7,5;19,5;0;12,3;0;79
6/07/2023 23:00;11;9;0,8;0;113;0;0,5;15,5;8,8;24,3;0;12,7;0;79
7/07/2023 0:00;14;8;1;0;114;0;0,5;12,8;8,3;21,1;0;12,8;0;79
7/07/2023 1:00;12;2;1,9;0;106;0;0,3;5,9;6,7;12,6;0;11,8;0;82
7/07/2023 2:00;10;1;1,8;0;107;0;0,2;4,4;6,1;10,6;0;11,3;0;81
7/07/2023 3:00;9;4;1,7;0;107;0;0,1;1,7;3,9;5,5;0;10,7;0;81
7/07/2023 4:00;12;3;1,5;0;110;0;0,2;1,8;3,6;5,4;0;10,9;0;80
7/07/2023 5:00;13;8;0,8;0;105;0;0,2;8,5;7,1;15,6;0;10,4;0;82
7/07/2023 6:00;19;6;1,9;0;111;0;0,3;14,3;7,1;21,4;0;9,9;0;82
7/07/2023 7:00;9;7;1,8;0;107;0;0,5;16,2;6,2;22,4;0;11,1;43;77
7/07/2023 8:00;29;16;0,4;0;87;0;1;37,6;15,7;53,2;0;14,6;162;66
7/07/2023 9:00;42;19;0,1;0;189;0;1,5;44,3;37,7;82;0;16,1;195;61
7/07/2023 10:00;42;35;0,4;0;95;0;1,5;35,9;45,4;81,4;0;16,8;224;59
7/07/2023 11:00;23;16;1,1;0;4;0;0,8;14,8;26,6;41,4;0;18,6;321;54
7/07/2023 12:00;37;15;0,9;0;357;0;0,7;11,6;28,8;40,4;0;18,2;238;58
7/07/2023 13:00;29;28;1;0;292;0;0,6;9,7;23,3;33,1;0;18,6;324;60
7/07/2023 14:00;32;30;1,6;0;289;0;0,6;5,4;20,1;25,6;0;17,8;122;68
7/07/2023 15:00;26;22;0,9;0;286;0;0,5;5;15,8;20,8;0;16,3;176;74
7/07/2023 16:00;24;11;0,8;0;270;0;0,5;9,7;15,1;24,8;0;17,3;154;68
7/07/2023 17:00;11;10;0,6;0;110;0;0,3;6,3;10,1;16,5;0;17,4;55;60
7/07/2023 18:00;6;2;1,6;0;135;0;0,4;7,5;7,5;15;0;15,9;22;62
